Kata,Bobot
buruksangat,0.2530307972700276
buruksaya,0.2530307972700276
burukseperti,0.650509577077673
burun,0.3216759159863366
buruuuk,0.17755608625577374
buruuuuuk,0.17755608625577374
bus,2.799836716638933
busa,1.6500970775938384
buseettttt,0.6859745822404839
busep,0.39115512188628215
buset,0.9120565859597003
buslay,0.7113040991873588
busmillah,1.9232262800380564
busuk,4.733925365606604
busway,0.32868621073452003
but,8.267069998557806
buta,0.2874270833006771
butchery,0.44490957165695305
butik,0.24901689820397618
butir,0.41808726063374524
buton,0.154691665687685
button,1.736551330186809
buttonnya,0.4821367767353357
butuh,228.44276529570897
butuhkanaamiindan,0.35418631459572764
butuhkanpads,0.3911904065628238
butuhkansukses,0.7871452806833241
butuhkn,0.7164249915702365
butukan,0.8402786439199807
butut,1.7590173082239593
buuruk,0.5899898421127928
buuuuuuuuruuuuukkembalikan,0.8851796900703638
buwat,1.394622323808006
bwah,0.7315210938659525
bwat,2.126006529893575
bwngt,0.8217902251643961
bwrbagai,0.687041871761608
bwt,8.691614037843664
by,14.870860711702967
byak,1.2722379067409708
byar,0.6299819766379943
byarpun,0.6878871771071864
bye,1.6085401333534124
byg,0.8251132306266098
byk,19.037340483446766
byr,0.5534052313560027
c21y,0.38974802314889806
cabang,0.8815139378432505
cable,0.39661882280754135
cabngnya,0.2709046317710887
cabut,0.966737001618108
cacad,0.5391876433358411
cacat,4.984418004687049
cache,1.4770320016135952
cah,0.1645335467298864
cahari,0.9767092113783817
cahaya,1.1225579690442882
cair,3.443066353820111
cakar,0.8581189558454547
cakeeep,1.0
cakep,28.149767723353932
cakepp,2.0
cakeppp,1.4215930723041432
cakepppp,1.0
cakeppppp,1.0
caker,1.2918141445077387
cakung,0.5228918800792899
cakup,1.1726001207590269
calen,0.29066245583315686
call,2.5734584539011016
calling,0.30220063832229
calo,11.307450119462718
calo2,0.6951178002281678
calogratissssemoga,0.40374934068576596
calon,22.399489305449507
calon2,1.139329157926237
calopenipusaran,0.4205524560898262
calopungli,0.565407468087126
cam,0.14933980270509478
camat,0.8090912478922181
campur,4.160487679756201
campur2,0.5969226376070624
campuscepat,0.19198538743411456
can,13.522933479751693
canaker,0.7767611631730721
cancel,0.277951656727286
candidates,0.6078831751857441
candidats,0.552488417018154
candu,0.8661925081428155
cang,0.7197569921557738
canggih,8.759110117238937
cangkup,0.33622937602297914
cant,9.84566192875017
cantik,2.293391359276841
cantique,0.26394653488055403
cantum,12.88682681870753
cantumin,1.1650798001698337
capability,0.16234268163756663
capable,0.6764713256815313
capacity,0.2481007841483242
capai,11.094112689379457
capat,1.1737260590028462
capcha,0.414535225061678
cape,6.381139650264487
cape2,0.5604146628286476
capee,0.3951351027300458
capeee,0.4043529004935706
capein,0.23855724715569807
capek,9.637016432792176
capek2,0.8615722053439236
capekcapek,0.7947885419445062
capital,0.40702667240299417
caprisonne,0.1409045987460279
capur,0.26206056683463025
car,0.7099843258716795
cara,1.2814271914117394
carany,0.18358896272580957
caranyaa,0.2595217010378822
card,0.4893551844819833
care,0.91971459793286
careaplicativeresponsible,1.0
career,4.524399052435874
carefull,0.34279216146176467
carefully,0.3644845312070015
cargo,0.491636519529915
cari,2611.293482013334
cari2,6.063730588494519
caricari,0.21463035298217628
caridan,0.35355794149422
carieer,0.7927015105582473
carier,0.6902444337309213
carih,0.7665935060525967
cariin,1.6169801604190803
carik,1.2117936739387647
carikerja,0.9751728201015223
carnya,0.6058973892311902
carrefour,0.19702519595128265
carrer,1.0986621435310995
carrier,2.1781751803701765
carry,0.11943699121453598
carvil,0.6629361770884852
cas,0.45075902269272766
cast,0.12668891900758966
castello,0.16713516750233978
cat,2.370498773818745
catat,2.133702349249034
catching,0.3999293633606486
category,0.385896999507651
catet,0.4897034873142842
catudaya,0.7071067811865476
caur,1.8854699260076078
cause,1.9275128469843856
cb,2.0238770460418807
cba,1.2913756830139083
cbaaaaa,0.5633448714859617
cc,0.7071067811865476
ccxr,0.3409400062742906
cdc,0.487756793444276
ceck,0.5351718019528026
cegah,0.34213247524918944
cek,27.564729132304027
cek2,0.2890171603637523
cekbener,0.2814017485130248
ceker,0.5692995310005191
ceklis,0.44980747372721896
ceklist,0.23858025057854593
cekup,0.35956196068134394
cela,0.6251212074068869
celah,0.4194172503825689
cellphone,0.1283626688108205
cemar,0.14933980270509478
cemas,0.2191867487817682
cemindo,0.327240544264871
cemiw,1.0
cendana,0.20308326900503548
cenderung,0.9495564287354714
centang,0.39921991471392604
centangtidak,0.3922725638259387
center,0.5250892624436587
central,0.16473320599905228
centrifugal,0.12668891900758966
ceo,1.7459155992161006
cepat,480.6425998351634
cepat2,3.335734824568534
cepata,0.6810908410335931
cepatgood,0.5160572899683181
cepatjaya,1.0
cepatjobs,0.8736345428772744
cepatkabar,0.5402146960411428
cepatrecomended,0.6553299069989906
cepatsaran,0.46535318076215987
cepatsemoga,1.2670078720363245
cepatsimple,0.46535318076215987
cepattepat,1.6308922782994546
cepattepatakurat,0.6033155064414178
cepatterimakkasih,0.693526417345639
cepatthanks,0.7430505033370949
cepatvdan,0.8675927349474507
cepeat,0.3010491430523187
ceper,0.6452896736260926
cepet,103.55795699310148
cepetcepet,0.518674723553072
cepsr,0.6494662925863507
cept,0.6856611365006526
cer,0.882455669798756
cerah,8.20587047931223
ceramik,0.2878257229609737
cerdas,2.5498565730492397
cerita,1.3671568699953278
ceritain,0.23982351664857068
ceritainty,0.17632851913977188
ceritanyaa,0.4835857948527127
cermat,2.1074388640681967
cersi,0.745337508638534
certificate,0.5109697355856097
cetak,0.23381762735705977
cewek,0.24850638150980522
cf,0.35510335645159785
cgv,0.2207765530029047
chache,0.32920521353166404
chain,0.20619654230685358
chairatsh,0.08907732886830319
chalenge,0.5526553744012886
challenge,0.38615106118876225
chance,0.9838068997607158
chanel,0.5366915097083576
chanelnya,0.8473112570261533
change,1.5827836076142048
changer,0.37658183395270534
changing,0.7071067811865476
channel,1.0735877186071243
characters,0.26763994213632525
charactersfrog,0.26763994213632525
chat,8.44861759972473
chat2,0.3546893233731991
chatime,0.26269727820359473
chatnya,0.7558204443309446
check,1.1938173457482553
checkbox,0.356453393327456
chef,2.319748146897194
chek,0.30183905392533045
chemco,0.44258017919005577
chemical,0.25608491701665326
chesar,0.7071067811865476
chief,1.1563581049289726
chiken,0.31738586427306814
china,0.50298321738375
choice,9.91775178062051
choose,0.8494197734151713
chora,0.21149968955585297
chrome,7.586963483231303
chromegoogledan,0.2699005669886869
chromemedsosternyata,0.3314891961902916
chuaksss,1.0
ci,1.0
cia,0.30280104963560645
ciamik,0.6974593417129923
ciamikmudah2an,0.6719779666418515
ciamis,0.14921285649132987
ciba,1.0
cibinong,0.4678147899657524
cicil,0.16171051300478428
cicing,0.13462255222623973
cif,0.17688073925468206
cifid,0.618690521022474
cihuyyyy,1.0
cikampak,0.2851366939012212
cikande,0.3764842192416142
cikarang,0.9573629599872915
cilegon,0.2325145267534056
cilok,0.20597368230735905
cimahi,0.2331564143042998
cina,0.4609542915448366
cindy,0.29689477726566366
cingcau,0.556648919731793
cinta,0.6868493470252368
cipta,2.9062291332723538
cirebon,0.4340482425152672
ciri,1.6141363997101663
cita,2.809099612576758
cita2,0.48471403606262803
citacita,0.7071979359382832
citacitakanyerima,0.6945302385008452
citcitcuit,1.0
citra,0.28631818250046426
city,0.6441148665230686
civil,1.0142438275035393
ckp,0.9115480810992365
ckpmembantu,1.0
ckuo,0.679368835773992
ckup,3.9425983968545775
claim,0.16129669050980602
clasifikasi,0.6345545104387642
cleaning,2.3717997088156517
clear,1.802612209935874
clearly,0.744961700107067
cli,0.17434298619427532
click,1.3154654679071018
clickbait,0.3253909021277627
client,0.22650953606736174
close,14.025428427164334
closed,6.277477956739315
closedtutup,0.38477261319587
closes,0.46013270186548144
clossed,0.45488602865763883
clossing,0.3241991398926004
cloud,0.4333741592446438
club,0.9914815032082633
cm,5.588567549769763
cma,2.026752274542526
cman,1.2911943156547308
cmn,3.964004707838838
cmon,0.7015562419501209
cnc,0.24817852699168513
cntoh,0.5594446022188903
coaching,0.16417829691809255
coba,289.969370027478
coba2,2.5319369048705584
cobadulu,0.43054180372060186
cobain,2.5717803841321567
cobak,3.940350033348819
cobanyamohon,0.4096870856101978
cobasemoga,1.5122979187086032
cobauntuk,0.2564309619287589
cobq,0.26498953316184337
cocok,107.78570521554198
cocokaminn,0.7252009304852456
cocokjobstreet,0.26501943271159367
cocokla,1.0
cocoklingkungan,0.4192118443600475
cocoksukses,0.3688942219496283
cocoktrims,0.5336211184653014
cocokwalaupun,0.619398604921701
cod,0.2500994196766985
code,0.561540918405373
codeco,0.16713516750233978
coffee,0.2642089984708642
cok,5.448265809643027
cokies,0.46964411313461224
cokk,0.526911685581043
cokkk,0.7071067811865476
cokkkk,0.3106588611667417
coklat,3.4324901199128672
coklatdan,0.4860076542946409
col,0.20651213105191996
cola,0.39564303917536836
collection,1.3341266900257185
collector,0.6319019902317535
college,0.27562176235857005
collextion,0.654828686479425
colll,1.0
colong,0.898952610798954
color,0.1743174552477153
coloumn,0.17486979768388755
columbia,0.29689477726566366
column,0.17486979768388755
com,0.3898110219840196
come,1.2414655186039867
comen,0.8401534979913978
coment,5.236559541801857
comeon,0.6952378186123835
comfort,0.451255008741863
commen,0.5406088223652721
comment,4.389085978715182
comment2,0.5226159610301752
comments,0.8401534979913978
communication,0.9621512884956487
comot,0.27000587981512914
companies,1.7065405435310903
companiesthere,0.11943699121453598
company,10.944680494720805
companyand,0.3958266684681898
companyhopefully,0.3184568547731398
companyi,0.1277228312462929
compare,0.32307976871997374
compatibel,0.48531719816320534
complain,1.8145988268374051
compleinbintang,0.25334686306052995
complete,2.905843255928589
completed,1.0
completely,0.2928743919882671
complicated,0.5753269800556108
compres,0.6247683011255936
compresor,0.5334859319766757
compress,0.7072062722248089
compressor,0.2505966298569913
comtability,0.3608132757334838
comunication,0.42404693452009656
condet,0.37197583458789096
condition,0.22796525080569946
conec,0.7350660398056658
conek,0.4076729782127054
confident,0.37777554694177645
confidental,0.3966318811285711
confidential,1.2376875812419958
confirm,0.2623096724304159
confirmation,0.7730611211924444
conflict,0.1450852364919017
confrim,0.21168021890555538
confusing,0.45706218449484914
congratulation,0.2785590792702927
congratulations,0.5609280887452597
connect,3.1651138919200683
connecting,0.4483022932848101
connection,0.36356677255304265
connectly,0.521820719509449
consideration,0.17651113388288325
constan,0.21220852594125447
construction,0.5059576228122282
constructioncommissioning,0.15878176106542685
consultant,0.1321044992354321
consultants,0.15878176106542685
contact,1.8846643042580558
content,0.7316794779912125
continue,1.843731594211273
continues,0.536239183262763
contoh,7.622069684004502
contohnyabagaimana,0.445957270051269
contractor,0.43074636825105955
contractsprocurement,0.15878176106542685
control,2.5640109469146353
controller,0.4281719792273107
controlmanagement,0.4095695912391632
contructions,0.12668891900758966
convention,0.4240967161938351
coocok,1.0
cook,3.329874846182617
cookies,0.23482205656730612
cool,33.304136825376304
cooland,0.9621512884956487
cools,2.0
coool,1.0
coordinator,0.7732449910684599
cop,0.3601111087288956
copas,0.7267922539753376
copet,0.2827908956438612
copot,2.0942183952903775
copy,2.6301121053387044
corona,0.7290090987350195
coronis,0.6564361608805069
corono,0.40053097536293536
cost,0.6661547718294938
costs,0.2356044236224866
costumer,0.2848149846618998
cotinue,0.4985991631072749
could,1.3015720024402244
counter,0.6325010374325102
countermarketing,0.7901820028830577
country,1.002836602388054
course,0.34001482115348697
courts,0.09255466207022116
coustumer,0.30415922290181796
cover,0.4888630278214105
covid,9.124635250512062
covid19,3.12651689788644
covit,0.6533608104195398
cowok,0.24850638150980522
coy,1.7070070445579324
coz,0.9046734783820523
cozy,0.7176863725926056
cp,0.7684564089603795
cpat,0.7114155799923344
cpe,0.41052200141709805
cpet,6.954810283265536
cpns,0.9364551999613451
cpob,0.2740149849003495
cpt,26.09407771907719
cpt2,0.7150709055454247
cr,2.8599056451925917
crash,4.094098011278854
creat,0.3255097607929505
create,0.6501342770365882
creativenya,0.35379027886075665
creator,0.22263331809880127
credible,0.7271568193107429
credit,1.0799841582303196
crew,2.3668501632045156
cri,4.66892035450616
crime,0.18532288974111888
critanya,0.2922510691754786
crome,1.001641846114182
croscek,0.5805847148745988
cross,0.34743091680434585
cry,0.5272529633643127
cs,1.620778757728522
csnya,0.23500735036020462
csr,0.5259150549184588
cuaksudah,0.5275496013660738
cuan,2.047236093743514
cuapee,0.2074680487179557
cucok,0.7695701928524988
cucokkkk,1.0
cucu,0.28181084114840593
cuekin,0.20045550212935906
cuihh,0.48947460438875806
cuk,0.9493320092318044
cuku,0.9598322172401855
cukub,0.9751728201015223
cukup,1.7496578009729036
cukupaplikasi,0.3889129076010917
cukur,0.3114523950584853
culik,0.32303964106772975
cum,0.5945248599568099
cuman,32.20198935458725
cumlaude,0.35870437807059735
cup,0.4472135954999579
curang,0.2662142010602786
curi,1.6938308626851835
curiculum,0.417047471856243
curiga,3.3601639232719025
current,0.4381522389804987
curriculum,0.600057795533707
curuculum,0.5326218043196044
customer,2.0061848861813636
customize,0.6944142085740469
cut,0.2453418048221035
cutting,0.4503629555142791
cuttingapa,0.44577521783508217
cuttingoperator,0.4503629555142791
cuuk,0.39115512188628215
cuy,4.728637513248252
cuyyy,0.38365208719263055
cuyyyy,0.351965347191611
cv,119.16465358042838
cverror,0.872748039109935
cvizasah,0.38594521198090936
cvlamaran,0.6252846420637221
cvnya,3.1562695129145486
cvpdf,0.34256446249561767
cvprofilbuat,0.2931693214508227
cvresume,1.081244286185466
cvresumelamaran,0.16889768233853403
cvsip,0.16510356680013505
cvterima,0.5479959350739749
cvtolong,0.8125603506184378
cyber,0.18532288974111888
cz,0.31888824691753964
d1,0.29288610781843827
d3,2.6490064087942553
d3s1,1.601377641224571
d6d,0.7071067811865476
da,13.38493152306595
daa,0.13462255222623973
daaah,0.7071067811865476
daah,0.8776247787578922
daahhh,1.1786067240955953
daan,0.29344151157532694
daapt,0.7071067811865476
daat,1.1610005980465974
dab,0.4206067676114282
dabhat,0.8156477624775439
dach,0.7071067811865476
dada,0.2355945828563709
dadak,1.2620220121129795
dadi,0.32838314975620103
daebak,2.0
daei,0.4147966496460768
daerah,24.5723287782914
daerahterutama,0.5262614849689842
dafar,0.5981074147715021
dafat,0.5709506573556002
dafet,0.9744900353321946
daftanya,0.5858768163708532
daftar,101.52705444400374
daftarin,0.3081163719377315
daftarkansudah,0.35443888865344847
daftarsampe,0.49210525094728547
daftat,0.4105892851766955
daftr,0.7134315742899255
dagel,0.27625480658186663
dah,74.09373244052195
dahal,0.695080309913897
dahh,5.0732458865593095
dahhh,0.8791212704748339
dahhhh,0.42960074966037376
dahlan,0.2364526755404643
dahpake,0.24229845312608883
dahrmasraya,0.19457833782313766
dahsboard,0.3142681986574968
dahsyat,1.0
dahtengkyu,0.7109408378412322
dahthanks,1.1644229380200026
dahtinggal,0.20045550212935906
dahwalupun,0.7456330970751494
dai,0.7930559629700977
daiam,0.4909794827553626
daihatsu,0.513474579104016
daily,0.6681767660436829
dailyweeklymonthlymampu,0.23858025057854593
dak,0.8596402408076901
dakwah,0.08907732886830319
dal,1.5484091025762088
dala,0.7939755206382471
dalam,11.147335835549752
dalamencari,0.8693754590236028
dalamjenjang,0.6526588590809967
dalammelamar,0.7408801638051753
dalammencari,4.058282375199507
dalampengapalikasian,0.9499443115689754
dalamrmcari,0.589621380925972
dalamterimakasih,0.3678934578452702
dalem,7.117746765152256
dalemuang,0.21438223281801994
dalih,1.605837835450001
dalil,0.41942837739775685
dalm,4.036347252277759
dalsm,0.8402786439199807
dam,3.5144027946802527
damba,1.5467001262447593
damel,0.32838314975620103
damge,0.7988832807425809
damn,1.7163914186573357
dampah,0.38044311703348166
dampak,1.051889141746413
dana,1.4043634595268324
danamon,0.09255466207022116
dancok,0.4351450095923132
dang,3.272314753431287
dangat,1.150948157243234
danmenghemat,0.6551667131347733
danru,0.5075162045692619
danta,1.1249282289819096
daoat,2.129882741025905
daon,0.2205694399358632
dapa,0.7621303664787237
dapaat,0.860808108251476
dapaet,0.7207890997478987
dapar,0.8370190942025537
dapat,20.980932997480718
dapat2,1.0024410614187238
dapatdi,0.6111346905423708
dapatin,1.0969622594217645
dapatjob,0.753173607665601
dapatkanpekerjaan,0.9493320092318044
dapatkerjaan,0.6721956861798293
dapatkl,0.4844722955595931
dapatkn,0.9075170200729623
dapattidak,0.2699005669886869
dapattolong,0.5214756780001027
dapeet,0.7289866373141953
daper,1.628804671083034
dapet,376.3024815923662
dapet2,2.314543177334433
dapetdapet,0.36850665382268233
dapetin,2.005455269456343
dapetkerjaan,0.9493320092318044
dapetnya,1.6634250252596847
dapetr,0.5592316062695111
dapettapi,0.7174846080480419
dapettempat,0.6716911925058004
dapst,0.29010752284053487
dapt,5.866994528820058
daptar,2.4644873741130757
dapur,0.7506466634083606
dar,8.310637920985986
darah,1.3651988066358547
daring,2.141194566856677
darip,0.2935798089994347
daripadaa,0.3335865257604587
darisini,3.3474759434124395
daritdi,0.3794407036448916
dark,0.3382878052425716
daromi,0.19932708775204602
daru,1.0183475814049412
das,0.25179930031170233
dasar,14.361613695171767
dashboard,0.23295927892033902
data,82.86534352458759
data2,4.146138798997204
database,6.296701534687818
databasenya,0.38597824447102325
datadata,1.039728777415362
datadatanya,0.7382683783593504
datadiri,0.4560329998799943
datadokumen,0.8982475707492772
datail,0.8306893709469547
dataini,0.2745827837388827
datakelemahannya,0.2564309619287589
datang,2.2358280797060477
datangin,0.5501498365955758
datarespon,0.6956303520975211
datax,0.2898184208434436
date,42.13074744594111
dateline,0.33520793178479846
dateng,3.4647427496309766
datengin,1.3349850452739975
dateslalu,0.6192884981490607
dati,0.8894156387978962
dawetberkat,0.556648919731793
day,3.902097945926166
daya,1.8696635702970072
days,0.5384047099601821
db,2.2473735747165504
dbaca,0.4142523579967256
dbalikin,0.4284209030819583
dbantu,0.5283928480917993
dbatasi,0.3012164251971443
dberikan,0.5382322009223836
dbest,2.0
dblg,0.40317044814913117
dblokir,0.49990201272846435
dbuat,0.17755608625577374
dbuka,1.575389593303756
dbutuhkan,0.3995467445400158
dcari,0.3114523950584853
ddapat,0.4913901109599024
ddlam,0.2556807384678391
de,1.8755197690605894
deadline,1.6013208808825388
deadwood,0.6398030222587373
deal,2.752040957949052
dealer,0.16678179400835563
dear,7.9328239181978795
debat,0.8252683646723212
debes,0.7121842764629132
debs,0.8924144671485003
debu,0.41808726063374524
dech,8.118790991245346
dechhh,0.7288600583048135
dechmasuknya,0.5696036293841067
decision,0.4949179496013532
decor,0.26394653488055403
dedikasi,1.3450364361991933
deebak,1.0
deeh,0.7511894480797207
deehh,0.2074680487179557
default,2.4256451584636336
define,0.16234268163756663
definitely,0.33182541544268834
defloper,0.28181084114840593
deg,0.8974907660122847
degan,0.5424330396054209
degree,0.32128387392470686
deh,57.56542111491526
dehdiverify,0.4112459058233772
dehh,3.52460418371637
dehhh,2.0856572616286027
dehjauh,0.4501762526521298
dehnyampe,0.2955981490090659
dehpenempatan,0.21845968267951257
dehuntuk,0.42150853173094743
dei,0.13462255222623973
dejak,0.2917205800101381
dek,0.7288600583048135
dekat,7.738949638319998
deket,2.9296826373712253
dekil,0.6000749997760952
dekoruma,0.33178910538726897
dekripsi,1.2551951911513872
dekrt,0.5305001439200612
dekstop,0.9685327571996781
delapan,0.5165513025881127
delay,0.4669199940419439
delet,0.7121216964348618
delete,2.855864291477798
deleted,0.2240017874103327
delevop,0.22639836783075326
deli,0.28031426357942546
delivery,0.22471561128762632
demand,0.11943699121453598
demgan,0.4541114064315606
demi,1.0664988238116262
demo,0.18508067155945854
deng,0.4387302476477228
denga,2.2438371164402775
dengam,0.7038646383740931
denganaplikasi,0.35471916842139656
dengar,2.959549897205372
dengen,0.2274077446321641
denger,0.38653146047763204
dengerin,0.8974773856742067
denggan,0.4926731787650256
dengm,0.6212448702734232
dengn,3.4300534776562435
denhan,0.6410577627095569
denmark,0.29689477726566366
depa,3.8502321864033062
depan,68.64558856247733
depanthnks,0.3551178157059426
depany,0.32917076865609024
departemen,0.6431866579222842
depat,0.5580155915304912
depelover,0.48953080404941723
depelovernya,0.674720154412608
deperbaharui,0.4701667307029828
deplover,0.5101044155407154
depnaker,0.6299404657829628
depo,0.1409045987460279
depok,0.8625863738321671
deposit,0.8594920370321806
depresi,0.41808726063374524
dept,0.12668891900758966
derajat,4.206222529374135
derjaan,0.718875400482401
derteksi,0.5601741344190881
derver,0.9391912584487876
des,0.5051165759775911
desa,0.3900797704232414
desain,3.6266368732692866
desainer,0.7176469889042196
desaintampilan,0.5293980925779616
desc,1.2926371610548664
description,1.752109156150085
descriptionnya,0.7575418255678712
desember,1.9066032099679102
deserve,0.2761895825795673
design,4.987368382621815
designer,0.4081859995883112
designgrafik,0.5289804948188399
desire,0.2247975605081648
desk,2.9537096518154184
deskrip,0.5627938873230038
deskripsi,20.07211155649888
deskripsion,0.6990484100824127
deskriptif,0.5000829474581753
desktop,3.2660031824459512
desktopnya,0.3291205038492736
despkripsinya,0.4358632364347407
dest,0.7028151122323893
det,0.31672671079264975
detail,37.25756830554665
detailrinciannya,0.277176213391946
details,0.8806729962315919
deteksi,0.8826628465294739
detektor,0.09255466207022116
determining,0.37068441960696197
detik,3.014876458942464
detil,1.8206510395285898
detile,0.6685475548180818
deui,0.2728924565639661
deutscher,0.25179930031170233
dev,1.6595712119175834
develoment,0.6098797414474372
develop,1.410482451557784
developed,0.3158044663697138
developer,24.964558404038836
developerbuang2,0.4124396762756459
developerpengembang,0.4775345563986675
developers,0.49278689488841665
development,3.445059618578403
developments,0.42087101731503895
developnya,0.3133521351057027
develover,0.5969750418616127
device,2.685116250815796
devlo,0.1619704701926855
devloper,0.28225136537638545
devlover,0.3658473168527302
devsoalnya,0.7428510664855082
dewa,0.23076545608748233
dewasa,0.6200785353232872
dewasutratex,0.21110762868013302
dewatering,0.7288600583048135
dewi,0.5126182938725616
dff,0.7071067811865476
dft,0.20609052323583993
dftar,0.9875280994839599
dftr,1.4649977199095026
dg,31.167777249025136
dgan,2.082877370482709
dgn,70.47686113749654
dgree,0.17651113388288325
dgunakan,0.3241270497528699
dh,6.583823611260839
dhe,0.24850638150980522
dhhh,0.7071067811865476
dhp,0.6899221640126023
dhuha,0.15737983982483217
diacc,0.896941588757797
diadain,0.21011116384447914
dialihin,0.8930913433351506
diam,2.2227727353268136
diam2,0.22650953606736174
dian,0.6588299246215932
diandalkanis,0.7414612096770294
diandelin,0.4393449250346764
dianggep,0.2854232868500576
diapain,0.29752555100144407
diapdate,0.33242148759845697
diapk,0.2199227952070611
diaplikaiskan,0.9153104374654977
diaplikasiikan,0.9499443115689754
diaplikasiny,0.18233616701304572
diaplikkasi,0.3842959989053299
diaplkasi,0.4744118953815962
diaplksi,0.7191935431676514
diapload,0.6175555156530812
diaploud,0.531695096736188
diapp,0.790923664759187
diapplaydan,0.5803436567963338
diapplied,0.8951607589470352
diapply,1.1408837777828007
diapus,0.2683046975568578
diarahin,2.928043845119188
diatasatau,0.3127887027386474
dibacaditerimaditolak,0.36863518811193163
dibacajadi,0.2071261789983628
dibacapernah,0.26360982545076256
dibalesin,0.5089489168365473
dibalikin,0.2531296194543138
dibandingin,0.2650707595782046
dibaned,0.44770113297515135
dibantuin,0.3961144837443205
dibantutks,0.2814017485130248
dibanyakin,0.5178895108719506
dibatasin,1.8076444317539795
dibatesin,0.72400003288268
dibca,0.4670651041114488
dibenerin,1.2943178057083167
diberbaigai,0.4096753785754721
diberikantetapi,0.2966252396199442
diberitahu,1.6918330692042045
diberitahukan,0.963603402181151
dibetulin,0.308452819247197
dibgian,0.41402935421875264
dibiarin,0.21573264500687753
diblacklist,0.6821220823709595
dibnrin,0.5082423700186556
dibohongin,0.31843521032526073
dibpakaiselalu,0.494065241239694
dibperbaiki,0.5137085758655916
dibrantas,0.502910421249941
dibuatdiganti,0.40900134416901573
dibukaaaaaa,0.6637542562500229
dibukadi,0.5691654060705361
dibukagabisa,0.5449181661706911
dibukagimana,0.6867643082388838
dibukak,2.0578706058186653
dibukaketerangannya,0.3293791932441869
dibukatechnical,0.5406808518120976
dibutuhin,0.25723985362131385
dibutuhkanakses,0.5231502505503755
dicall,0.38769622031304113
dicantumin,0.3627923614430603
dicariindoneaia,0.3439119395846062
dichat,0.4160523033303845
dicheck,1.206692887572386
dicilangkap,0.21145896427773955
dicobaaaa,1.0
dicopy,0.38034173218341943
did,1.057510167958829
didalamnyadapat,0.6150892928815065
didalamnyayang,0.30731085520127566
didelete,0.5374725823035715
didesek,0.16171051300478428
didik,21.68156166770339
didlam,0.6265335871034495
didlamnya,0.207653479452623
didlm,1.4109491861295764
didnt,1.5515818684056804
didonlod,0.40076416636288115
didownload,4.191844333518162
didownloadui,0.34553495859884215
diedithuhu,0.32338752674700993
diem,1.3622517644474625
dierbandinggkandengan,0.21630635172585397
diesel,0.18366756887937374
difahami,1.6931919074137416
difficulty,0.7537126330085722
difitur,0.33230833131173554
difullin,0.6861608858394351
diganggil,0.23626463219682678
digantisulit,0.25061649556966625
digit,0.9245822595508936
digital,7.052342987663167
digoogle,0.5624168606561604
digriiiii,0.2931439997346413
digsnti,0.3846905077895794
digubakan,0.7616150706623227
digukan,0.5521219401983155
digunain,1.5048623131777679
digunakandang,0.9285848236630918
digunakandiklik,0.23500735036020462
digunakanga,0.6896493238978345
digunakaninformasinya,0.6361081563879036
digunakankarena,0.4899795973937702
digunakanmodel,0.45288689275049276
digunakansimpel,0.706109068315354
dih,0.2692405053274815
dihack,0.5549074648255297
dihape,0.3291205038492736
dihapusdiganti,0.1837824057615449
diharapkandan,0.3127887027386474
dihilangin,0.38904604708055995
dihistroy,0.2071261789983628
dihome,0.8484557190585371
dihp,0.6146728554199927
dihub,0.22235145711202825
dihubungimana,0.23907724315212414
dihubungimrk,0.24442339088243742
dihubungin,0.4947562650525653
dii,0.4475752655292804
diijabah,0.6672188333216429
diijinkan,0.614888539446574
diinginkanaamin,0.927424381037191
diinginkankerenlah,0.8721789187944188
diinginkn,0.35708391585585575
diinginnkan,0.9185333695530302
diinput,0.44665339172462504
diinstal,1.631002800410036
diinterview,0.5479209979846863
diinterviewlulus,0.29747442275214436
diinterviwe,0.18233616701304572
diitung2,0.2097247915088621
dijagasaya,0.5221165406048703
dijakarta,0.6955712129906284
dijkarta,0.4682264312360018
dijobsreet,0.7200821919798814
dijobstreet,3.7561925230539908
dijobstreetterima,0.4814714846490129
dijobstret,2.6698736241416006
dikabarin,0.6161159556836826
dikalimantan,0.7045118033470078
dikarna,0.29151550674187277
dikasig,0.277176213391946
dikelolah,0.34574515561936386
dikembalikanlalu,0.25334686306052995
dikenalpenipu,0.339928379007683
dikenbangkan,0.47637166530443836
dikerjain,0.8053847981324633
diket,0.2631994427610779
dikirimin,0.8341505583792477
dikirimtanpa,0.29983085211177013
dikirm,1.2718743937700268
dikit,5.555884392926345
dikit2,0.6512019489686671
dikitgmna,0.5365321217332087
dikitslamat,0.20045550212935906
dikitt,0.7071067811865476
diklat,0.154691665687685
dikomen,0.6661431958450177
dikotakab,0.38477261319587
dilahagunakan,0.36988562031639305
dilamarmohon,0.3156905698382769
dilamarseharuanya,0.3992270090830371
dilanjutkanlanjut,0.30548009728443704
dilaporinbukan,0.2820398922351197
dilengakapi,0.28284761872206493
dilengkapin,0.35675110413703304
dilhat,0.4329964565591915
dilht,0.7444959680585701
dilihatdan,0.38319354747182427
dilihatteknikal,0.34695351535762514
dilihattolong,0.5820783843749971
dilink,0.22694149390003837
dilmat,0.5449688181121362
diluarkota,0.6422460375656374
dim,0.35510335645159785
dim1707,0.6137994013793363
dimana2,0.31151274954718816
dimanage,0.21159920617694938
dimanagement,0.3678934578452702
dimanamana,0.589716889959312
dimaps,0.31170353029699943
